wavelength,intensity
178.85863,17.620995621110854
179.23769583230757,27012.98628716294
179.6167331984804,1533.0266190366444
179.9957420823939,1467.5772067296612
180.3747224679233,1387.0240838902973
180.75367433894397,1452.4734961972804
181.13259767933113,1432.3352154874394
181.51149247296019,1505.336483060613
181.89035870370637,1329.1265268495044
182.26919635544505,1444.9216409310902
182.6480054120515,1467.5772067296612
183.02678585740105,1477.6463470845817
183.40553767536898,1482.680917262042
183.78426084983064,1520.4401935929939
184.16295536466131,1502.8191979718829
184.54162120373633,1515.4056234155335
184.92025835093094,1530.5093339479142
185.2988667901205,1558.1994699239456
185.67744650518037,1530.5093339479142
186.05599747998573,1618.6143120534684
186.434519698412,1608.545171698548
186.81301314433443,1696.6501498041023
187.19147780162837,1721.8230006914036
187.56991365416914,1762.0995621110856
187.94832068583193,1696.6501498041023
188.32669888049222,1746.9958515787048
188.70504822202517,1754.5477068448952
189.08336869430616,1746.9958515787048
189.46166028121053,1777.2032726434663
189.83992296661353,1814.962548974418
190.2181567343905,1764.6168471998155
190.59636156841674,1799.8588384420373
190.97453745256755,1814.962548974418
191.35268437071826,1860.2736805715604
191.73080230674415,1880.4119612814013
192.10889124452058,1860.2736805715604
192.48695116792277,1867.8255358377505
192.86498206082615,1809.9279787969579
193.2429839071059,1852.72182530537
193.62095669063743,1887.9638165475917
193.99890039529598,1847.6872551279096
194.3768150049569,1981.103364830606
194.75470050349554,1882.9292463701313
195.13255687478713,1908.1020972574327
195.51038410270698,1870.3428209264807
195.88818217113044,1860.2736805715604
196.2659510639328,1913.1366674348928
196.6436907649894,1908.1020972574327
197.02140125817547,1855.2391103941
197.39908252736643,1842.6526849504494
197.7767345564375,1903.0675270799723
198.15435732926403,1923.2058077898134
198.53195082972135,1799.8588384420373
198.90951504168467,1855.2391103941
199.2870499490294,1913.1366674348928
199.66455553563083,1827.5489744180686
200.0420317853642,1892.998386725052
200.41947868210494,1887.9638165475917
200.79689620972826,1835.100829684259
201.17428435210954,1822.5144042406084
201.551643093124,1850.2045402166398
201.928972416647,1852.72182530537
202.3062723065539,1855.2391103941
202.68354274671992,1860.2736805715604
203.06078372102044,1817.4798340631482
203.43799521333068,1852.72182530537
203.81517720752606,1852.72182530537
204.1923296874818,1830.0662595067988
204.56945263707325,1847.6872551279096
204.9465460401757,1825.0316893293386
205.3236098806645,1867.8255358377505
205.70064414241492,1882.9292463701313
206.0776488093023,1867.8255358377505
206.45462386520188,1825.0316893293386
206.83156929398902,1840.1353998617192
207.20848507953906,1814.962548974418
207.58537120572726,1792.3069831758469
207.96222765642895,1734.4094261350542
208.33905441551943,1865.3082507490205
208.71585146687403,1817.4798340631482
209.092618794368,1870.3428209264807
209.46935638187674,1862.7909656602903
209.84606421327544,1885.4465314588615
210.22274227243955,1865.3082507490205
210.59939054324425,1804.8934086194977
210.9760090095649,1832.583544595529
211.3525976552769,1797.3415533533073
211.72915646425542,1875.377391103941
212.10568542037583,1870.3428209264807
212.4821845075134,1875.377391103941
212.8586537095435,1847.6872551279096
213.2350930103414,1794.824268264577
213.61150239378244,1845.1699700391796
213.9878818437419,1797.3415533533073
214.36423134409512,1880.4119612814013
214.7405508787173,1850.2045402166398
215.1168404314839,1809.9279787969579
215.49309998627015,1830.0662595067988
215.8693295269514,1794.824268264577
216.2455290374029,1837.6181147729892
216.6216985015,1762.0995621110856
216.997837903118,1807.4106937082277
217.37394722613223,1837.6181147729892
217.75002645441793,1855.2391103941
218.1260755718505,1880.4119612814013
218.5020945623052,1887.9638165475917
218.87808340965734,1885.4465314588615
219.25404209778222,1855.2391103941
219.62997061055518,1850.2045402166398
220.0058689318515,1892.998386725052
220.38173704554654,1890.4811016363217
220.7575749355155,1840.1353998617192
221.1333825856338,1910.6193823461626
221.5091599797767,1827.5489744180686
221.8849071018195,1862.7909656602903
222.26062393563754,1862.7909656602903
222.63631046510616,1827.5489744180686
223.01196667410056,1857.7563954828302
223.38759254649617,1814.962548974418
223.76318806616817,1923.2058077898134
224.138753216992,1787.2724129983867
224.5142879828429,1825.0316893293386
224.88979234759617,1819.9971191518782
225.26526629512716,1850.2045402166398
225.64070980931115,1822.5144042406084
226.01612287402344,1895.5156718137819
226.39150547313938,1905.5848121687025
226.76685759053422,1862.7909656602903
227.14217921008333,1872.860106015211
227.51747031566197,1837.6181147729892
227.8927308911455,1835.100829684259
228.2679609204092,1885.4465314588615
228.64316038732835,1837.6181147729892
229.01832927577829,1782.2378428209265
229.39346756963437,1870.3428209264807
229.7685752527718,1855.2391103941
230.14365230906597,1840.1353998617192
230.51869872239217,1850.2045402166398
230.89371447662572,1872.860106015211
231.2686995556419,1928.2403779672736
231.643653943316,1845.1699700391796
232.01857762352336,1898.032956902512
232.39347058013934,1872.860106015211
232.7683327970392,1852.72182530537
233.14316425809818,1870.3428209264807
233.51796494719167,1814.962548974418
233.892734848195,1835.100829684259
234.26747394498344,1867.8255358377505
234.64218222143228,1847.6872551279096
235.01685966141687,1903.0675270799723
235.3915062488125,1885.4465314588615
235.76612196749448,1910.6193823461626
236.14070680133815,1865.3082507490205
236.5152607342187,1865.3082507490205
236.88978375001162,1862.7909656602903
237.26427583259206,1845.1699700391796
237.63873696583542,1817.4798340631482
238.01316713361697,1870.3428209264807
238.38756631981207,1840.1353998617192
238.76193450829598,1842.6526849504494
239.136271682944,1825.0316893293386
239.51057782763147,1875.377391103941
239.8848529262337,1857.7563954828302
240.25909696262596,1887.9638165475917
240.63330992068362,1817.4798340631482
241.0074917842819,1804.8934086194977
241.38164253729624,1865.3082507490205
241.75576216360184,1794.824268264577
242.12985064707408,1895.5156718137819
242.50390797158815,1895.5156718137819
242.8779341210195,1840.1353998617192
243.25192907924335,1794.824268264577
243.62589283013503,1860.2736805715604
243.99982535756993,1825.0316893293386
244.37372664542323,1905.5848121687025
244.74759667757033,1852.72182530537
245.12143543788648,1830.0662595067988
245.495242910247,1782.2378428209265
245.86901907852723,1789.789698087117
246.24276392660246,1860.2736805715604
246.616477438348,1867.8255358377505
246.99015959763918,1847.6872551279096
247.36381038835125,1928.2403779672736
247.7374297943596,1827.5489744180686
248.11101779953947,1797.3415533533073
248.48457438776617,1870.3428209264807
248.85809954291508,1779.7205577321963
249.23159324886146,1850.2045402166398
249.6050554894806,1850.2045402166398
249.97848624864787,1819.9971191518782
250.3518855102385,1892.998386725052
250.72525325812785,1792.3069831758469
251.09858947619125,1898.032956902512
251.4718941483039,1933.2749481447338
251.8451672583413,1837.6181147729892
252.21840879017856,1887.9638165475917
252.59161872769113,1872.860106015211
252.96479705475423,1840.1353998617192
253.33794375524317,1877.894676192671
253.71105881303333,1895.5156718137819
254.084142212,1830.0662595067988
254.45719393601843,1862.7909656602903
254.83021396896402,1918.171237612353
255.20320229471199,1905.5848121687025
255.57615889713767,1905.5848121687025
255.94908376011645,1852.72182530537
256.3219768675235,1913.1366674348928
256.6948382032343,1875.377391103941
257.06766775112396,1875.377391103941
257.4404654950679,1895.5156718137819
257.81323141894154,1872.860106015211
258.18596550661994,1852.72182530537
258.55866774197864,1870.3428209264807
258.93133810889276,1830.0662595067988
259.3039765912377,1865.3082507490205
259.67658317288885,1872.860106015211
260.04915783772134,1877.894676192671
260.4217005696106,1852.72182530537
