wavelength,intensity
178.85863,17.620995621110854
179.23769583230757,27012.98628716294
179.6167331984804,1258.642544365061
179.9957420823939,1223.4005531228393
180.3747224679233,1230.9524083890296
180.75367433894397,1122.7091495736345
181.13259767933113,1165.5029960820466
181.51149247296019,1208.2968425904587
181.89035870370637,1190.6758469693477
182.26919635544505,1140.3301451947452
182.6480054120515,1185.6412767918875
183.02678585740105,1233.4696934777598
183.40553767536898,1263.6771145425214
183.78426084983064,1316.5401014058539
184.16295536466131,1286.3326803410923
184.54162120373633,1238.50426365522
184.92025835093094,1291.3672505185527
185.2988667901205,1271.2289698087118
185.67744650518037,1339.195667204425
186.05599747998573,1374.4376584466468
186.434519698412,1419.7487900437889
186.81301314433443,1412.1969347775985
187.19147780162837,1407.1623646001383
187.56991365416914,1424.783360221249
187.94832068583193,1462.542636552201
188.32669888049222,1485.1982023507721
188.70504822202517,1487.715487439502
189.08336869430616,1595.9587462548975
189.46166028121053,1593.4414611661673
189.83992296661353,1543.0957593915648
190.2181567343905,1507.853768149343
190.59636156841674,1575.8204655450565
190.97453745256755,1538.0611892141046
191.35268437071826,1638.7525927633096
191.73080230674415,1628.683452408389
192.10889124452058,1651.3390182069602
192.48695116792277,1603.510601521088
192.86498206082615,1666.442728739341
193.2429839071059,1606.0278866098179
193.62095669063743,1585.889605899977
193.99890039529598,1611.0624567872783
194.3768150049569,1648.82173311823
194.75470050349554,1633.7180225858492
195.13255687478713,1573.3031804563263
195.51038410270698,1583.372320811247
195.88818217113044,1686.581009449182
196.2659510639328,1631.2007374971192
196.6436907649894,1663.9254436506108
197.02140125817547,1633.7180225858492
197.39908252736643,1648.82173311823
197.7767345564375,1588.4068909887071
198.15435732926403,1646.3044480294998
198.53195082972135,1533.0266190366444
198.90951504168467,1578.3377506337865
199.2870499490294,1606.0278866098179
199.66455553563083,1651.3390182069602
200.0420317853642,1663.9254436506108
200.41947868210494,1628.683452408389
200.79689620972826,1656.3735883844204
201.17428435210954,1553.1648997464854
201.551643093124,1606.0278866098179
201.928972416647,1628.683452408389
202.3062723065539,1606.0278866098179
202.68354274671992,1603.510601521088
203.06078372102044,1608.545171698548
203.43799521333068,1633.7180225858492
203.81517720752606,1585.889605899977
204.1923296874818,1578.3377506337865
204.56945263707325,1573.3031804563263
204.9465460401757,1621.1315971421986
205.3236098806645,1578.3377506337865
205.70064414241492,1548.1303295690252
206.0776488093023,1565.751325190136
206.45462386520188,1628.683452408389
206.83156929398902,1616.0970269647385
207.20848507953906,1600.9933164323577
207.58537120572726,1611.0624567872783
207.96222765642895,1603.510601521088
208.33905441551943,1646.3044480294998
208.71585146687403,1643.7871629407698
209.092618794368,1656.3735883844204
209.46935638187674,1681.5464392717215
209.84606421327544,1573.3031804563263
210.22274227243955,1573.3031804563263
210.59939054324425,1598.4760313436275
210.9760090095649,1618.6143120534684
211.3525976552769,1691.615579626642
211.72915646425542,1618.6143120534684
212.10568542037583,1568.2686102788662
212.4821845075134,1631.2007374971192
212.8586537095435,1570.7858953675961
213.2350930103414,1585.889605899977
213.61150239378244,1580.8550357225167
213.9878818437419,1606.0278866098179
214.36423134409512,1636.2353076745794
214.7405508787173,1600.9933164323577
215.1168404314839,1583.372320811247
215.49309998627015,1626.1661673196588
215.8693295269514,1558.1994699239456
216.2455290374029,1648.82173311823
216.6216985015,1595.9587462548975
216.997837903118,1643.7871629407698
217.37394722613223,1608.545171698548
217.75002645441793,1666.442728739341
218.1260755718505,1600.9933164323577
218.5020945623052,1588.4068909887071
218.87808340965734,1648.82173311823
219.25404209778222,1636.2353076745794
219.62997061055518,1663.9254436506108
220.0058689318515,1681.5464392717215
220.38173704554654,1611.0624567872783
220.7575749355155,1560.7167550126758
221.1333825856338,1638.7525927633096
221.5091599797767,1633.7180225858492
221.8849071018195,1590.924176077437
222.26062393563754,1656.3735883844204
222.63631046510616,1520.4401935929939
223.01196667410056,1621.1315971421986
223.38759254649617,1588.4068909887071
223.76318806616817,1580.8550357225167
224.138753216992,1618.6143120534684
224.5142879828429,1666.442728739341
224.88979234759617,1570.7858953675961
225.26526629512716,1626.1661673196588
225.64070980931115,1611.0624567872783
226.01612287402344,1600.9933164323577
226.39150547313938,1623.6488822309288
226.76685759053422,1600.9933164323577
227.14217921008333,1603.510601521088
227.51747031566197,1656.3735883844204
227.8927308911455,1616.0970269647385
228.2679609204092,1648.82173311823
228.64316038732835,1656.3735883844204
229.01832927577829,1663.9254436506108
229.39346756963437,1598.4760313436275
229.7685752527718,1603.510601521088
230.14365230906597,1590.924176077437
230.51869872239217,1653.8563032956902
230.89371447662572,1694.1328647153723
231.2686995556419,1631.2007374971192
231.643653943316,1633.7180225858492
232.01857762352336,1611.0624567872783
232.39347058013934,1648.82173311823
232.7683327970392,1583.372320811247
233.14316425809818,1681.5464392717215
233.51796494719167,1643.7871629407698
233.892734848195,1626.1661673196588
234.26747394498344,1600.9933164323577
234.64218222143228,1719.3057156026734
235.01685966141687,1590.924176077437
235.3915062488125,1734.4094261350542
235.76612196749448,1648.82173311823
236.14070680133815,1585.889605899977
236.5152607342187,1686.581009449182
236.88978375001162,1701.6847199815625
237.26427583259206,1608.545171698548
237.63873696583542,1580.8550357225167
238.01316713361697,1638.7525927633096
238.38756631981207,1663.9254436506108
238.76193450829598,1606.0278866098179
239.136271682944,1600.9933164323577
239.51057782763147,1611.0624567872783
239.8848529262337,1671.4772989168011
240.25909696262596,1603.510601521088
240.63330992068362,1648.82173311823
241.0074917842819,1590.924176077437
241.38164253729624,1631.2007374971192
241.75576216360184,1696.6501498041023
242.12985064707408,1608.545171698548
242.50390797158815,1621.1315971421986
242.8779341210195,1646.3044480294998
243.25192907924335,1646.3044480294998
243.62589283013503,1623.6488822309288
243.99982535756993,1590.924176077437
244.37372664542323,1585.889605899977
244.74759667757033,1608.545171698548
245.12143543788648,1628.683452408389
245.495242910247,1613.5797418760083
245.86901907852723,1676.5118690942613
246.24276392660246,1578.3377506337865
246.616477438348,1636.2353076745794
246.99015959763918,1716.7884305139432
247.36381038835125,1699.1674348928325
247.7374297943596,1643.7871629407698
248.11101779953947,1585.889605899977
248.48457438776617,1643.7871629407698
248.85809954291508,1578.3377506337865
249.23159324886146,1621.1315971421986
249.6050554894806,1643.7871629407698
249.97848624864787,1543.0957593915648
250.3518855102385,1618.6143120534684
250.72525325812785,1661.4081585618806
251.09858947619125,1701.6847199815625
251.4718941483039,1653.8563032956902
251.8451672583413,1663.9254436506108
252.21840879017856,1666.442728739341
252.59161872769113,1741.9612814012446
252.96479705475423,1575.8204655450565
253.33794375524317,1608.545171698548
253.71105881303333,1588.4068909887071
254.084142212,1593.4414611661673
254.45719393601843,1661.4081585618806
254.83021396896402,1679.0291541829915
255.20320229471199,1560.7167550126758
255.57615889713767,1590.924176077437
255.94908376011645,1658.8908734731506
256.3219768675235,1701.6847199815625
256.6948382032343,1616.0970269647385
257.06766775112396,1636.2353076745794
257.4404654950679,1636.2353076745794
257.81323141894154,1631.2007374971192
258.18596550661994,1636.2353076745794
258.55866774197864,1709.2365752477529
258.93133810889276,1613.5797418760083
259.3039765912377,1613.5797418760083
259.67658317288885,1636.2353076745794
260.04915783772134,1653.8563032956902
260.4217005696106,1606.0278866098179
