wavelength,intensity
178.85863,17.620995621110854
179.23769583230757,27012.98628716294
179.6167331984804,1235.98697856649
179.9957420823939,1188.1585618806178
180.3747224679233,1235.98697856649
180.75367433894397,1168.0202811707766
181.13259767933113,1157.9511408158562
181.51149247296019,1198.2277022355381
181.89035870370637,1208.2968425904587
182.26919635544505,1168.0202811707766
182.6480054120515,1072.363447799032
183.02678585740105,1263.6771145425214
183.40553767536898,1273.7462548974418
183.78426084983064,1208.2968425904587
184.16295536466131,1273.7462548974418
184.54162120373633,1351.7820926480756
184.92025835093094,1326.6092417607745
185.2988667901205,1356.8166628255358
185.67744650518037,1329.1265268495044
186.05599747998573,1331.6438119382346
186.434519698412,1432.3352154874394
186.81301314433443,1389.5413689790275
187.19147780162837,1424.783360221249
187.56991365416914,1500.301912883153
187.94832068583193,1482.680917262042
188.32669888049222,1447.4389260198202
188.70504822202517,1490.2327725282323
189.08336869430616,1538.0611892141046
189.46166028121053,1500.301912883153
189.83992296661353,1578.3377506337865
190.2181567343905,1550.6476146577552
190.59636156841674,1560.7167550126758
190.97453745256755,1626.1661673196588
191.35268437071826,1636.2353076745794
191.73080230674415,1505.336483060613
192.10889124452058,1595.9587462548975
192.48695116792277,1631.2007374971192
192.86498206082615,1598.4760313436275
193.2429839071059,1638.7525927633096
193.62095669063743,1623.6488822309288
193.99890039529598,1643.7871629407698
194.3768150049569,1666.442728739341
194.75470050349554,1595.9587462548975
195.13255687478713,1600.9933164323577
195.51038410270698,1598.4760313436275
195.88818217113044,1623.6488822309288
196.2659510639328,1593.4414611661673
196.6436907649894,1684.0637243604517
197.02140125817547,1590.924176077437
197.39908252736643,1595.9587462548975
197.7767345564375,1709.2365752477529
198.15435732926403,1648.82173311823
198.53195082972135,1588.4068909887071
198.90951504168467,1701.6847199815625
199.2870499490294,1633.7180225858492
199.66455553563083,1626.1661673196588
200.0420317853642,1585.889605899977
200.41947868210494,1641.2698778520396
200.79689620972826,1595.9587462548975
201.17428435210954,1643.7871629407698
201.551643093124,1613.5797418760083
201.928972416647,1603.510601521088
202.3062723065539,1616.0970269647385
202.68354274671992,1603.510601521088
203.06078372102044,1608.545171698548
203.43799521333068,1563.2340401014058
203.81517720752606,1533.0266190366444
204.1923296874818,1558.1994699239456
204.56945263707325,1623.6488822309288
204.9465460401757,1595.9587462548975
205.3236098806645,1603.510601521088
205.70064414241492,1618.6143120534684
206.0776488093023,1595.9587462548975
206.45462386520188,1638.7525927633096
206.83156929398902,1573.3031804563263
207.20848507953906,1638.7525927633096
207.58537120572726,1535.5439041253744
207.96222765642895,1543.0957593915648
208.33905441551943,1626.1661673196588
208.71585146687403,1533.0266190366444
209.092618794368,1560.7167550126758
209.46935638187674,1628.683452408389
209.84606421327544,1573.3031804563263
210.22274227243955,1658.8908734731506
210.59939054324425,1598.4760313436275
210.9760090095649,1570.7858953675961
211.3525976552769,1575.8204655450565
211.72915646425542,1588.4068909887071
212.10568542037583,1600.9933164323577
212.4821845075134,1641.2698778520396
212.8586537095435,1540.5784743028348
213.2350930103414,1558.1994699239456
213.61150239378244,1555.6821848352156
213.9878818437419,1575.8204655450565
214.36423134409512,1560.7167550126758
214.7405508787173,1565.751325190136
215.1168404314839,1636.2353076745794
215.49309998627015,1583.372320811247
215.8693295269514,1633.7180225858492
216.2455290374029,1621.1315971421986
216.6216985015,1603.510601521088
216.997837903118,1618.6143120534684
217.37394722613223,1533.0266190366444
217.75002645441793,1593.4414611661673
218.1260755718505,1560.7167550126758
218.5020945623052,1578.3377506337865
218.87808340965734,1530.5093339479142
219.25404209778222,1583.372320811247
219.62997061055518,1643.7871629407698
220.0058689318515,1631.2007374971192
220.38173704554654,1611.0624567872783
220.7575749355155,1646.3044480294998
221.1333825856338,1578.3377506337865
221.5091599797767,1558.1994699239456
221.8849071018195,1595.9587462548975
222.26062393563754,1646.3044480294998
222.63631046510616,1527.9920488591843
223.01196667410056,1641.2698778520396
223.38759254649617,1611.0624567872783
223.76318806616817,1573.3031804563263
224.138753216992,1608.545171698548
224.5142879828429,1606.0278866098179
224.88979234759617,1560.7167550126758
225.26526629512716,1565.751325190136
225.64070980931115,1563.2340401014058
226.01612287402344,1631.2007374971192
226.39150547313938,1648.82173311823
226.76685759053422,1585.889605899977
227.14217921008333,1603.510601521088
227.51747031566197,1603.510601521088
227.8927308911455,1585.889605899977
228.2679609204092,1661.4081585618806
228.64316038732835,1563.2340401014058
229.01832927577829,1578.3377506337865
229.39346756963437,1558.1994699239456
229.7685752527718,1517.9229085042637
230.14365230906597,1600.9933164323577
230.51869872239217,1663.9254436506108
230.89371447662572,1560.7167550126758
231.2686995556419,1565.751325190136
231.643653943316,1616.0970269647385
232.01857762352336,1595.9587462548975
232.39347058013934,1618.6143120534684
232.7683327970392,1555.6821848352156
233.14316425809818,1613.5797418760083
233.51796494719167,1623.6488822309288
233.892734848195,1588.4068909887071
234.26747394498344,1560.7167550126758
234.64218222143228,1613.5797418760083
235.01685966141687,1568.2686102788662
235.3915062488125,1573.3031804563263
235.76612196749448,1585.889605899977
236.14070680133815,1641.2698778520396
236.5152607342187,1673.9945840055311
236.88978375001162,1621.1315971421986
237.26427583259206,1663.9254436506108
237.63873696583542,1558.1994699239456
238.01316713361697,1585.889605899977
238.38756631981207,1658.8908734731506
238.76193450829598,1656.3735883844204
239.136271682944,1658.8908734731506
239.51057782763147,1626.1661673196588
239.8848529262337,1658.8908734731506
240.25909696262596,1626.1661673196588
240.63330992068362,1643.7871629407698
241.0074917842819,1600.9933164323577
241.38164253729624,1628.683452408389
241.75576216360184,1616.0970269647385
242.12985064707408,1633.7180225858492
242.50390797158815,1653.8563032956902
242.8779341210195,1641.2698778520396
243.25192907924335,1631.2007374971192
243.62589283013503,1603.510601521088
243.99982535756993,1608.545171698548
244.37372664542323,1568.2686102788662
244.74759667757033,1600.9933164323577
245.12143543788648,1595.9587462548975
245.495242910247,1623.6488822309288
245.86901907852723,1646.3044480294998
246.24276392660246,1626.1661673196588
246.616477438348,1636.2353076745794
246.99015959763918,1673.9945840055311
247.36381038835125,1613.5797418760083
247.7374297943596,1623.6488822309288
248.11101779953947,1653.8563032956902
248.48457438776617,1573.3031804563263
248.85809954291508,1668.960013828071
249.23159324886146,1638.7525927633096
249.6050554894806,1633.7180225858492
249.97848624864787,1608.545171698548
250.3518855102385,1623.6488822309288
250.72525325812785,1626.1661673196588
251.09858947619125,1626.1661673196588
251.4718941483039,1643.7871629407698
251.8451672583413,1590.924176077437
252.21840879017856,1658.8908734731506
252.59161872769113,1668.960013828071
252.96479705475423,1633.7180225858492
253.33794375524317,1613.5797418760083
253.71105881303333,1606.0278866098179
254.084142212,1606.0278866098179
254.45719393601843,1590.924176077437
254.83021396896402,1668.960013828071
255.20320229471199,1618.6143120534684
255.57615889713767,1598.4760313436275
255.94908376011645,1638.7525927633096
256.3219768675235,1590.924176077437
256.6948382032343,1641.2698778520396
257.06766775112396,1636.2353076745794
257.4404654950679,1616.0970269647385
257.81323141894154,1550.6476146577552
258.18596550661994,1621.1315971421986
258.55866774197864,1626.1661673196588
258.93133810889276,1538.0611892141046
259.3039765912377,1613.5797418760083
259.67658317288885,1671.4772989168011
260.04915783772134,1585.889605899977
